genre,energy,loudness,tempo,danceability
Alternative,0.552,-6.084,145.811,0.357
Alternative,0.561,-5.225,127.903,0.605
Alternative,0.53,-8.182,102.029,0.416
Alternative,0.351,-8.957,139.98,0.564
Alternative,0.829,-7.715,122.733,0.433
Alternative,0.886,-6.133,95.995,0.539
Alternative,0.77,-6.443,107.781,0.654
Alternative,0.584,-6.041,169.834,0.334
Alternative,0.506,-7.652,127.967,0.425
Alternative,0.733,-6.151,179.933,0.437
Alternative,0.685,-5.779,139.97,0.512
Alternative,0.645,-6.349,77.986,0.714
Alternative,0.893,-5.459,183.78,0.537
Alternative,0.389,-11.547,130.015,0.669
Alternative,0.766,-4.231,68.393,0.42
Alternative,0.49,-7.255,148.008,0.801
Alternative,0.396,-7.566,92.024,0.856
Alternative,0.741,-4.239,139.001,0.561
Alternative,0.833,-5.109,202.036,0.351
Alternative,0.563,-7.722,108.002,0.611
Alternative,0.307,-9.575,116.901,0.449
Alternative,0.596,-5.806,147.842,0.316
Alternative,0.954,-3.399,123.051,0.571
Alternative,0.406,-10.016,139.897,0.604
Alternative,0.931,-5.874,77.119,0.386
Alternative,0.984,-2.381,97.743,0.671
Alternative,0.98,-3.02,120.037,0.546
Alternative,0.435,-9.197,90.033,0.784
Alternative,0.706,-3.548,82.081,0.424
Alternative,0.967,-3.467,82.388,0.562
Alternative,0.887,-4.766,111.983,0.554
Alternative,0.686,-5.704,94.47,0.353
Alternative,0.953,-5.927,152.009,0.422
Alternative,0.459,-5.499,97.213,0.533
Alternative,0.891,-3.647,122.046,0.624
Alternative,0.98,-3.615,154.979,0.523
Alternative,0.807,-4.466,135.754,0.876
Alternative,0.962,-4.435,184.267,0.209
Alternative,0.916,-4.557,96.101,0.482
Alternative,0.695,-4.99,142.922,0.527
Alternative,0.345,-6.456,92.502,0.336
Alternative,0.278,-11.569,149.781,0.58
Alternative,0.813,-7.274,132.046,0.443
Alternative,0.932,-3.671,140.109,0.568
Alternative,0.861,-4.29,204.142,0.306
Alternative,0.767,-6.383,180.024,0.473
Alternative,0.638,-6.958,131.113,0.591
Alternative,0.903,-4.49,109.118,0.374
Alternative,0.963,-3.805,124.462,0.506
Alternative,0.504,-3.544,140.023,0.725
Alternative,0.923,-6.175,105.645,0.546
Alternative,0.608,-5.299,146.038,0.498
Alternative,0.236,-7.586,129.211,0.198
Alternative,0.448,-10.379,90.004,0.737
Alternative,0.796,-5.003,104.053,0.649
Alternative,0.658,-5.015,90.882,0.475
Alternative,0.655,-7.492,101.854,0.214
Alternative,0.699,-7.514,169.244,0.499
Alternative,0.901,-4.961,158.95,0.363
Alternative,0.996,-3.027,75.978,0.468
Alternative,0.864,-4.882,109.54,0.32
Alternative,0.892,-5.213,117.306,0.634
Alternative,0.285,-13.544,82.753,0.373
Alternative,0.843,-5.917,155.033,0.53
Alternative,0.714,-8.045,124.26,0.542
Alternative,0.645,-7.841,95.998,0.737
Alternative,0.983,-3.72,130.023,0.462
Alternative,0.856,-5.969,80.027,0.522
Alternative,0.637,-8.595,147.627,0.311
Alternative,0.593,-8.198,85.031,0.53
Alternative,0.851,-5.789,142.109,0.421
Alternative,0.811,-8.578,103.41,0.432
Alternative,0.509,-9.173,106.892,0.687
Alternative,0.731,-7.021,106.995,0.906
Alternative,0.58,-8.203,130.466,0.259
Alternative,0.874,-4.392,132.018,0.522
Alternative,0.741,-5.524,108.856,0.547
Alternative,0.942,-5.196,105.144,0.599
Alternative,0.592,-7.885,113.299,0.58
Alternative,0.47,-8.855,77.814,0.596
Alternative,0.739,-9.826,142.762,0.584
Alternative,0.503,-6.678,80.04,0.606
Alternative,0.556,-5.945,80.038,0.528
Alternative,0.393,-7.813,110.007,0.534
Alternative,0.479,-11.128,109.748,0.566
Alternative,0.58,-5.017,118.613,0.454
Alternative,0.873,-4.151,116.681,0.413
Alternative,0.965,-5.926,90.81,0.305
Alternative,0.741,-4.815,138.041,0.574
Alternative,0.277,-11.327,153.974,0.547
Alternative,0.987,-2.95,171.101,0.377
Alternative,0.953,-8.968,140.042,0.576
Alternative,0.6,-6.261,112.005,0.675
Alternative,0.96,-3.556,118.97,0.434
Alternative,0.614,-6.556,97.973,0.765
Alternative,0.853,-4.463,120.019,0.599
Alternative,0.288,-10.726,117.482,0.436
Alternative,0.978,-4.143,99.051,0.656
Alternative,0.863,-1.894,159.928,0.408
Alternative,0.477,-8.709,88.005,0.668
Alternative,0.95,-2.925,129.989,0.471
Alternative,0.831,-9.07,175.514,0.266
Alternative,0.48,-9.348,100.004,0.62
Alternative,0.656,-5.863,141.873,0.537
Alternative,0.624,-7.992,132.985,0.523
Alternative,0.692,-7.977,104.977,0.623
Alternative,0.735,-3.363,98.022,0.568
Alternative,0.945,-5.673,100.04,0.569
Alternative,0.55,-6.733,144.018,0.536
Alternative,0.884,-4.193,87.012,0.5
Alternative,0.314,-9.217,91.7,0.553
Alternative,0.82,-6.458,144.877,0.397
Alternative,0.482,-11.801,134.994,0.684
Alternative,0.27,-14.457,131.894,0.785
Alternative,0.399,-9.934,92.904,0.502
Alternative,0.215,-15.896,73.57,0.452
Alternative,0.339,-13.125,174.354,0.328
Alternative,0.646,-6.878,97.083,0.487
Alternative,0.692,-7.835,125.007,0.593
Alternative,0.453,-8.65,90.991,0.745
Alternative,0.805,-6.294,104.862,0.787
Alternative,0.653,-6.319,125.444,0.723
Alternative,0.361,-10.531,141.907,0.566
Alternative,0.619,-9.047,128.967,0.621
Alternative,0.362,-8.516,146.104,0.363
Alternative,0.568,-9.395,107.965,0.388
Alternative,0.592,-7.398,89.013,0.686
Alternative,0.356,-10.267,110.278,0.717
Alternative,0.77,-4.462,96.374,0.523
Alternative,0.629,-7.165,149.167,0.792
Alternative,0.933,-3.664,120.096,0.676
Alternative,0.829,-7.931,123.998,0.543
Alternative,0.46,-11.808,126.717,0.294
Alternative,0.877,-4.319,179.885,0.404
Alternative,0.978,-4.317,125.911,0.475
Alternative,0.707,-6.846,82.7,0.191
Alternative,0.84,-6.616,140.071,0.568
Alternative,0.985,-3.884,155.051,0.446
Alternative,0.739,-4.77,144.023,0.458
Alternative,0.998,-3.487,74.99,0.493
Alternative,0.758,-7.536,150.825,0.721
Alternative,0.515,-9.067,117.828,0.795
Alternative,0.774,-12.187,132.569,0.592
Alternative,0.6,-6.466,102,0.853
Alternative,0.734,-5.781,110.978,0.747
Alternative,0.393,-9.142,177.429,0.427
Alternative,0.695,-7.566,144.007,0.542
Alternative,0.534,-5.911,67.503,0.614
Alternative,0.65,-7.747,82.184,0.426
Alternative,0.947,-4.099,94.508,0.689
Alternative,0.58,-7.582,63.576,0.765
Alternative,0.791,-2.407,87.028,0.518
Alternative,0.714,-5.205,100.985,0.805
Alternative,0.836,-4.595,163.838,0.529
Alternative,0.45,-6.397,98.01,0.808
Alternative,0.892,-3.97,120.096,0.545
Alternative,0.875,-8.255,102.97,0.55
Alternative,0.247,-11.473,84.093,0.399
Alternative,0.988,-4.063,107.684,0.395
Alternative,0.927,-4.58,139.961,0.501
Alternative,0.333,-7.516,172.814,0.37
Alternative,0.95,-3.941,175.453,0.376
Alternative,0.9,-5.955,130.384,0.556
Alternative,0.695,-7.768,89.999,0.803
Alternative,0.531,-8.493,97.996,0.592
Alternative,0.523,-8.526,111.031,0.89
Alternative,0.803,-6.29,110.767,0.57
Alternative,0.455,-12.436,102.09,0.628
Alternative,0.88,-4.187,142.733,0.442
Alternative,0.986,-2.266,183.901,0.357
Alternative,0.365,-9.219,96.973,0.797
Alternative,0.724,-8.793,85.346,0.489
Alternative,0.118,-12.687,122.591,0.7
Alternative,0.934,-3.908,127.288,0.419
Alternative,0.861,-4.676,143.984,0.473
Alternative,0.626,-6.352,139.964,0.626
Alternative,0.717,-3.143,152.05,0.863
Alternative,0.592,-5.568,139.984,0.66
Alternative,0.585,-11.288,92.521,0.604
Alternative,0.693,-6.735,84.603,0.449
Alternative,0.956,-4.297,88.003,0.465
Alternative,0.274,-9.413,96.839,0.632
Alternative,0.47,-7.232,121.226,0.803
Alternative,0.66,-7.154,89.594,0.502
Alternative,0.687,-4.399,89.002,0.501
Alternative,0.867,-7.21,71.306,0.261
Alternative,0.387,-9.376,151.801,0.522
Alternative,0.967,-2.543,142.018,0.533
Alternative,0.295,-8.571,114.759,0.241
Alternative,0.949,-5.685,83.028,0.721
Alternative,0.8,-5.23,89.205,0.338
Alternative,0.677,-6.991,143.882,0.713
Alternative,0.74,-4.437,114.916,0.716
Alternative,0.843,-4.632,143.338,0.532
Alternative,0.446,-8.861,172.116,0.641
Alternative,0.965,-2.848,103.832,0.505
Alternative,0.948,-6.35,179.724,0.415
Alternative,0.821,-5.503,97.003,0.631
Alternative,0.39,-8.575,113.866,0.666
Alternative,0.584,-5.729,114.072,0.723
Alternative,0.875,-6.069,75.009,0.284
Alternative,0.98,-3.65,171.551,0.332
Alternative,0.885,-7.334,155.988,0.553
Alternative,0.55,-7.825,85.515,0.45
Alternative,0.396,-11.057,129.537,0.715
Alternative,0.744,-7.5,111.017,0.685
Alternative,0.963,-4.078,148.258,0.348
Alternative,0.61,-7.007,99.529,0.595
Alternative,0.565,-5.759,112.436,0.442
Alternative,0.653,-6.715,102.064,0.566
Alternative,0.953,-4.564,183.123,0.293
Alternative,0.278,-11.715,85.076,0.693
Alternative,0.897,-8.615,132.014,0.711
Alternative,0.439,-11.79,159.815,0.511
Alternative,0.974,-5.492,185.066,0.349
Alternative,0.942,-5.025,106.039,0.503
Alternative,0.734,-6.75,127.995,0.709
Alternative,0.707,-6.256,135.463,0.384
Alternative,0.653,-6.039,129.986,0.64
Alternative,0.17,-13.214,81.575,0.628
Alternative,0.78,-8.662,120.122,0.677
Alternative,0.617,-5.883,90.951,0.511
Alternative,0.952,-3.318,174.966,0.458
Alternative,0.616,-7.2,117.089,0.591
Alternative,0.856,-5.558,80.021,0.602
Alternative,0.988,-3.988,84.401,0.218
Alternative,0.63,-6.673,106.978,0.525
Alternative,0.914,-3.445,129.841,0.453
Alternative,0.926,-5.967,97.55,0.548
Alternative,0.977,-3.857,118,0.5
Alternative,0.879,-5.334,141.857,0.497
Alternative,0.622,-5.832,106.022,0.782
Alternative,0.9,-3.318,90.489,0.422
Alternative,0.463,-6.321,165.046,0.472
Alternative,0.817,-6.16,134.428,0.312
Alternative,0.835,-5.366,74.971,0.475
Alternative,0.98,-4.369,155.045,0.445
Alternative,0.915,-4.13,140.982,0.686
Alternative,0.799,-3.614,91.656,0.574
Alternative,0.989,-3.746,131.327,0.444
Alternative,0.756,-3,120.116,0.545
Alternative,0.612,-5.359,159.527,0.407
Alternative,0.602,-7.65,80.473,0.733
Alternative,0.857,-5.38,142.84,0.619
Alternative,0.651,-6.808,103.052,0.567
Alternative,0.143,-18.762,120.091,0.87
Alternative,0.975,-2.912,159.455,0.315
Alternative,0.989,-2.962,168.069,0.219
Alternative,0.916,-4.931,109.968,0.624
Alternative,0.881,-3.718,100.002,0.51
Alternative,0.915,-4.802,93.54,0.57
Alternative,0.615,-10.624,111.13,0.603
Alternative,0.867,-4.658,90.905,0.262
Alternative,0.612,-6.392,138.351,0.389
Alternative,0.697,-6.196,149.007,0.384
Alternative,0.839,-5.437,89.962,0.533
Alternative,0.482,-7.991,66.749,0.309
Alternative,0.551,-7.667,82.995,0.685
Alternative,0.916,-3.615,113.982,0.536
Alternative,0.683,-6.217,137.901,0.439
Alternative,0.788,-6.821,91.014,0.666
Alternative,0.728,-4.256,149.806,0.417
Alternative,0.678,-9.353,87.234,0.502
Alternative,0.109,-19.347,81.992,0.597
Alternative,0.625,-4.95,120.853,0.532
Alternative,0.487,-6.341,95.975,0.624
Alternative,0.737,-7.898,131.504,0.644
Alternative,0.856,-3.764,158.671,0.476
Alternative,0.938,-7.332,168.131,0.324
Alternative,0.918,-4.654,151.399,0.199
Alternative,0.877,-4.201,79.975,0.652
Alternative,0.268,-10.063,70.223,0.494
Alternative,0.828,-4.065,125.868,0.508
Alternative,0.677,-3.733,96.99,0.509
Alternative,0.578,-8.568,104.495,0.55
Alternative,0.393,-10.825,147.933,0.62
Alternative,0.509,-9.043,100.298,0.552
Alternative,0.565,-8.394,119.991,0.775
Alternative,0.734,-6.795,125.003,0.776
Alternative,0.978,-2.811,108.955,0.513
Alternative,0.94,-3.395,128.682,0.31
Alternative,0.991,-4.975,106.578,0.361
Alternative,0.978,-3.965,149.887,0.557
Alternative,0.971,-3.777,127.982,0.54
Alternative,0.487,-9.183,94.094,0.537
Alternative,0.82,-7.288,97.732,0.733
Alternative,0.877,-3.362,108.47,0.631
Alternative,0.472,-7.889,73.986,0.661
Alternative,0.812,-4.8,107.983,0.7
Alternative,0.744,-4.615,179.076,0.311
Alternative,0.464,-7.943,90.557,0.577
Alternative,0.748,-7.497,127.994,0.72
Alternative,0.969,-3.391,136.016,0.572
Alternative,0.968,-5.165,108.003,0.565
Alternative,0.27,-10.649,120.608,0.679
Alternative,0.437,-6.335,107.592,0.432
Alternative,0.816,-9.709,171.973,0.375
Alternative,0.733,-5.606,122.977,0.749
Alternative,0.945,-4.604,84.996,0.599
Alternative,0.637,-5.593,121.975,0.664
Alternative,0.892,-5.003,95.205,0.744
Alternative,0.487,-7.098,108.933,0.641
Alternative,0.621,-5.878,80.051,0.383
Alternative,0.571,-10.701,108.657,0.326
Alternative,0.604,-4.179,110.921,0.506
Alternative,0.73,-7.105,128.04,0.438
Alternative,0.911,-3.701,128.036,0.548
Alternative,0.285,-18.446,80.135,0.597
Alternative,0.964,-6.654,162.902,0.261
Alternative,0.39,-15.14,147.055,0.39
Alternative,0.543,-9.226,91.105,0.599
Alternative,0.821,-4.987,99.814,0.407
Alternative,0.716,-8.656,136.757,0.374
Alternative,0.749,-5.321,136.135,0.508
Alternative,0.662,-8.393,111.13,0.777
Alternative,0.558,-6.843,58.748,0.432
Alternative,0.621,-7.088,141.329,0.528
Alternative,0.621,-12.109,113.169,0.447
Alternative,0.805,-3.392,107.965,0.808
Alternative,0.948,-1.747,157.049,0.422
Alternative,0.363,-8.834,106.994,0.597
Alternative,0.571,-6.098,143.921,0.405
Alternative,0.32,-8.819,98.036,0.533
Alternative,0.599,-6.057,116.165,0.547
Alternative,0.837,-8.852,99.42,0.598
Alternative,0.764,-9.492,158.319,0.623
Alternative,0.504,-9.193,119.99,0.668
Alternative,0.371,-10.569,139.865,0.533
Alternative,0.747,-4.86,202.777,0.272
Alternative,0.792,-4.281,172.737,0.164
Alternative,0.31,-7.967,169.614,0.271
Alternative,0.284,-12.594,79.943,0.669
Alternative,0.937,-3.944,205.784,0.139
Alternative,0.919,-4.632,107.02,0.574
Alternative,0.614,-5.141,116.036,0.804
Alternative,0.546,-9.927,74.797,0.542
Alternative,0.769,-6.369,73.946,0.529
Alternative,0.521,-9.105,124.999,0.677
Alternative,0.954,-5.003,140.079,0.461
Alternative,0.464,-8.543,144.222,0.353
Alternative,0.699,-5.113,92.496,0.595
Alternative,0.725,-5.199,173.627,0.306
Alternative,0.753,-4.634,85.016,0.811
Alternative,0.67,-10.224,121.342,0.72
Alternative,0.299,-10.248,84.624,0.47
Alternative,0.509,-9.208,93.505,0.764
Alternative,0.945,-5.689,100.027,0.646
Alternative,0.385,-11.272,114.227,0.566
Alternative,0.503,-16.318,186.866,0.215
Alternative,0.888,-6.039,145.971,0.528
Alternative,0.636,-11.539,148.941,0.538
Alternative,0.505,-9.129,74.807,0.36
Alternative,0.99,-1.594,110.706,0.377
Alternative,0.586,-6.01,83.711,0.531
Alternative,0.696,-4.464,107.034,0.767
Alternative,0.176,-15.771,146.693,0.589
Alternative,0.79,-6.721,149.905,0.534
Alternative,0.655,-8.243,91.228,0.666
Alternative,0.775,-6.983,150.15,0.623
Alternative,0.914,-6.907,118.579,0.716
Alternative,0.466,-7.514,95.163,0.365
Alternative,0.623,-7.03,105.993,0.764
Alternative,0.629,-4.876,141.983,0.39
Alternative,0.315,-10.606,144.87,0.631
Alternative,0.296,-8.701,91.973,0.644
Anime,0.646,-5.968,112.951,0.708
Anime,0.399,-14.203,198.785,0.471
Anime,0.62,-4.299,97.519,0.609
Anime,0.954,-3.673,129.963,0.666
Anime,0.108,-16.725,128.245,0.482
Anime,0.943,-3.092,107.557,0.546
Anime,0.845,-3.977,128.064,0.553
Anime,0.613,-5.315,101.92,0.644
Anime,0.664,-6.517,169.971,0.483
Anime,0.42,-8.728,130.012,0.725
Anime,0.339,-13.433,159.603,0.118
Anime,0.456,-6.995,126.082,0.63
Anime,0.923,-4.634,142.05,0.512
Anime,0.64,-12.568,100.025,0.7
Anime,0.278,-12.537,114.148,0.299
Anime,0.892,-5.658,132.024,0.621
Anime,0.961,-3.241,91.491,0.45
Anime,0.886,-5.182,127.018,0.532
Anime,0.99,-9.772,124.988,0.523
Anime,0.947,-5.102,87.508,0.358
Anime,0.963,-4.223,152.061,0.49
Anime,0.727,-5.303,143.989,0.473
Anime,0.894,-3.934,108.994,0.591
Anime,0.924,-2.038,94.931,0.47
Anime,0.0338,-29.416,68.409,0.187
Anime,0.835,-8.712,118.005,0.584
Anime,0.112,-11.104,139.21,0.444
Anime,0.0325,-26.426,65.891,0.339
Anime,0.957,-2.759,168.058,0.537
Anime,0.892,-6.98,140.028,0.482
Anime,0.949,-4.028,145.052,0.518
Anime,0.904,-3.254,177.962,0.357
Anime,0.0416,-21.041,63.007,0.377
Anime,0.818,-4.08,152.304,0.394
Anime,0.902,-1.742,130.075,0.667
Anime,0.0768,-18.222,77.52,0.434
Anime,0.717,-3.967,80.938,0.387
Anime,0.99,-2.631,100.03,0.473
Anime,0.913,-2.011,149.947,0.469
Anime,0.951,-6.205,137.996,0.571
Anime,0.529,-6.276,74.919,0.439
Anime,0.924,-3.253,95.965,0.501
Anime,0.231,-9.611,60.345,0.264
Anime,0.0212,-27.131,133.012,0.312
Anime,0.926,-3.263,130.022,0.552
Anime,0.641,-7.004,129.957,0.577
Anime,0.566,-7.99,138.827,0.357
Anime,0.926,-4.277,185.977,0.481
Anime,0.99,-2.879,159.983,0.417
Anime,0.873,-2.783,189.762,0.555
Anime,0.877,-2.264,138.729,0.464
Anime,0.656,-3.605,116.045,0.699
Anime,0.925,-5.737,127.996,0.578
Anime,0.741,-4.984,109.622,0.456
Anime,0.327,-16.039,88.213,0.278
Anime,0.938,-4.316,142.973,0.466
Anime,0.706,-8.319,179.878,0.458
Anime,0.0344,-23.023,175.318,0.147
Anime,0.798,-3.715,180.032,0.496
Anime,0.948,-4.775,151.918,0.455
Anime,0.635,-6.497,130.996,0.679
Anime,0.601,-15.961,128.01,0.544
Anime,0.808,-2.636,130.99,0.654
Anime,0.778,-2.711,142.016,0.755
Anime,0.84,-4.21,128.031,0.693
Anime,0.885,-3.832,129.95,0.541
Anime,0.816,-5.853,143.915,0.554
Anime,0.167,-16.223,140.396,0.573
Anime,0.287,-8.491,109.703,0.164
Anime,0.882,-4.305,149.964,0.576
Anime,0.91,-3.378,165.036,0.364
Anime,0.501,-4.931,70.968,0.624
Anime,0.38,-9.599,136.083,0.355
Anime,0.0795,-22.894,94.012,0.604
Anime,0.881,-4.276,164.922,0.51
Anime,0.272,-9.28,141.588,0.441
Anime,0.758,-6.163,93.981,0.467
Anime,0.289,-10.277,128.464,0.279
Anime,0.55,-8.624,104.834,0.166
Anime,0.558,-7.122,160.012,0.583
Anime,0.736,-6.322,102.996,0.568
Anime,0.211,-20.723,123.492,0.192
Anime,0.415,-12.457,120.155,0.231
Anime,0.0765,-25.267,63.112,0.197
Anime,0.336,-11.855,166.368,0.112
Anime,0.187,-16.373,138.028,0.65
Anime,0.892,-4.602,92.614,0.479
Anime,0.546,-8.895,125.01,0.48
Anime,0.976,-3.2,104.007,0.452
Anime,0.0504,-19.62,118.06,0.395
Anime,0.812,-5.543,134.121,0.606
Anime,0.911,-3.14,136.92,0.635
Anime,0.758,-5.025,111.988,0.586
Anime,0.736,-7.474,114.007,0.677
Anime,0.937,-7.248,103.951,0.551
Anime,0.826,-3.519,128.926,0.683
Anime,0.996,-3.345,160.016,0.381
Anime,0.944,-1.199,180.051,0.504
Anime,0.791,-5.083,115.92,0.611
Anime,0.465,-15.524,89.925,0.429
Anime,0.936,-3.311,169.814,0.502
Anime,0.683,-9.427,101.171,0.698
Anime,0.498,-11.106,119.952,0.508
Anime,0.963,-3.151,106.008,0.572
Anime,0.969,-3.248,98.698,0.224
Anime,0.778,-3.24,153.015,0.205
Anime,0.944,-4.211,179.918,0.391
Anime,0.704,-5.249,168.019,0.449
Anime,0.967,-1.654,197.955,0.385
Anime,0.978,-1.638,98.387,0.29
Anime,0.94,-4.378,159.985,0.637
Anime,0.955,-3.015,142.037,0.49
Anime,0.836,-6.151,100.004,0.726
Anime,0.965,-2.277,164.109,0.413
Anime,0.781,-3.644,203.757,0.503
Anime,0.665,-3.995,94.945,0.557
Anime,0.94,-2.068,191.952,0.329
Anime,0.486,-7.47,95.685,0.569
Anime,0.643,-12.49,145.498,0.598
Anime,0.105,-25.588,139.351,0.143
Anime,0.561,-5.852,141.951,0.456
Anime,0.751,-7.041,159.965,0.628
Anime,0.75,-14.274,165.18,0.538
Anime,0.292,-16.982,123.48,0.253
Anime,0.895,-2.619,129.034,0.595
Anime,0.0298,-26.117,93.919,0.455
Anime,0.937,-4.227,119.981,0.553
Anime,0.0769,-22.829,70.93,0.396
Anime,0.174,-14.09,142.271,0.172
Anime,0.915,-4.067,127.942,0.588
Anime,0.995,-2.146,140.035,0.622
Anime,0.689,-5.05,167.482,0.379
Anime,0.124,-17.613,169.987,0.638
Anime,0.548,-13.512,120.071,0.632
Anime,0.345,-10.181,139.999,0.384
Anime,0.889,-2.701,96.461,0.357
Anime,0.517,-17.373,103.175,0.306
Anime,0.908,-1.139,165.082,0.554
Anime,0.953,-2.992,159.971,0.544
Anime,0.89,-5.862,105.003,0.646
Anime,0.136,-17.781,111.987,0.671
Anime,0.948,-2.817,96.988,0.715
Anime,0.817,-2.928,184.018,0.399
Anime,0.52,-10.961,173.245,0.473
Anime,0.906,-4.475,118.97,0.594
Anime,0.922,-2.303,127.926,0.679
Anime,0.33,-17.38,84.469,0.125
Anime,0.908,-3.699,149.961,0.552
Anime,0.952,-0.83,82.116,0.256
Anime,0.344,-13.68,139.952,0.877
Anime,0.251,-14.3,124.988,0.762
Anime,0.945,-3.32,107.034,0.518
Anime,0.0644,-28.638,72.039,0.646
Anime,0.238,-20.59,108.04,0.671
Anime,0.206,-10.554,89.392,0.179
Anime,0.961,-4.264,185.096,0.328
Anime,0.543,-17.642,136.985,0.523
Anime,0.405,-6.881,127.929,0.573
Anime,0.94,-1.703,94.991,0.591
Anime,0.858,-4.04,124.977,0.523
Anime,0.226,-16.628,84.798,0.335
Anime,0.441,-8.445,215.951,0.244
Anime,0.866,-3.6,165.95,0.387
Anime,0.981,-1.672,104.925,0.272
Anime,0.72,-7.072,196.045,0.585
Anime,0.692,-3.983,134.95,0.682
Anime,0.216,-17.337,125.218,0.307
Anime,0.907,-3.477,149.905,0.412
Anime,0.994,-1.59,165.994,0.534
Anime,0.779,-4.497,101.934,0.474
Anime,0.924,-4.44,144.956,0.567
Anime,0.547,-7.361,107.921,0.245
Anime,0.981,-1.59,97.016,0.557
Anime,0.837,-2.965,131.704,0.577
Anime,0.0682,-21.498,100.932,0.179
Anime,0.0537,-28.313,130.003,0.592
Anime,0.101,-20.588,79.099,0.447
Anime,0.233,-12.497,66.876,0.144
Anime,0.412,-6.73,147.94,0.456
Anime,0.884,-7.71,115,0.479
Anime,0.743,-3.928,84.025,0.507
Anime,0.662,-13.53,123.115,0.638
Anime,0.889,-4.436,142.972,0.509
Anime,0.92,-5.369,119.982,0.491
Anime,0.763,-4.713,159.941,0.432
Anime,0.753,-7.651,124.025,0.695
Anime,0.944,-2.886,191.902,0.324
Anime,0.863,-5.962,135.106,0.619
Anime,0.862,-4.507,177.981,0.625
Anime,0.506,-5.883,124.136,0.438
Anime,0.259,-14.412,124.885,0.752
Anime,0.694,-7.598,81.112,0.573
Anime,0.971,-0.9,169.989,0.433
Anime,0.811,-6.187,120.005,0.623
Anime,0.273,-18.043,100.028,0.627
Anime,0.974,-2.118,174.047,0.415
Anime,0.891,-2.785,124.013,0.656
Anime,0.854,-3.191,178,0.385
Anime,0.88,-8.76,128.003,0.566
Anime,0.896,-3.297,138.984,0.521
Anime,0.967,-1.64,154,0.555
Anime,0.244,-8.17,139.873,0.41
